ROWID,PRODUCT_ID,CUSTOMER_ID,PRICE,QUANTITY,TIMESTAMP
12786,7152,17399,,5,2024-04-08 00:44:04.02065
12787,5786,53603,,5,2024-04-08 00:44:04.08928
12788,7682,23011,,3,2024-04-08 00:44:04.157485
12789,7940,5876,,5,2024-04-08 00:44:04.226072
12790,6801,55496,,1,2024-04-08 00:44:04.29444
12791,6639,3002,,2,2024-04-08 00:44:04.362405
12792,5766,69077,,3,2024-04-08 00:44:04.430319
12793,8066,68377,,4,2024-04-08 00:44:04.498431
12794,7082,39480,,5,2024-04-08 00:44:04.568362
12795,7115,80833,,1,2024-04-08 00:44:04.636266
12796,7972,40324,,3,2024-04-08 00:44:04.704371
12797,5621,715,,3,2024-04-08 00:44:04.772727
12798,6657,50435,,4,2024-04-08 00:44:04.840661
12799,5756,5544,,3,2024-04-08 00:44:04.90872
12800,7634,67395,,1,2024-04-08 00:44:04.977262
12801,7277,41580,,3,2024-04-08 00:44:05.045226
12802,8348,55915,,4,2024-04-08 00:44:05.113196
12803,7316,59542,,4,2024-04-08 00:44:05.181122
12804,6122,78177,,5,2024-04-08 00:44:05.249227
12805,7316,71010,,1,2024-04-08 00:44:05.317623
12806,6630,51474,,2,2024-04-08 00:44:05.385839
12807,5980,37567,,3,2024-04-08 00:44:05.454048
12808,8607,25739,,4,2024-04-08 00:44:05.522099
12809,8265,81060,,4,2024-04-08 00:44:05.590498
12810,6840,11727,,2,2024-04-08 00:44:05.658734
12811,5946,48476,,4,2024-04-08 00:44:05.727181
12812,5700,39717,,1,2024-04-08 00:44:05.800654
12813,7884,29845,,1,2024-04-08 00:44:05.868813
12814,7558,46426,,1,2024-04-08 00:44:05.937253
12815,8508,7253,,1,2024-04-08 00:44:06.005756
12816,5919,8251,,4,2024-04-08 00:44:06.074206
12817,7192,79301,,3,2024-04-08 00:44:06.141921
12818,8904,78,,1,2024-04-08 00:44:06.210451
12819,6491,15988,,1,2024-04-08 00:44:06.278555
12820,7030,23471,,5,2024-04-08 00:44:06.346625
12821,7553,38150,,2,2024-04-08 00:44:06.416472
12822,6146,14000,,1,2024-04-08 00:44:06.484209
12823,6499,157,,2,2024-04-08 00:44:06.552272
12824,6816,51640,,1,2024-04-08 00:44:06.620245
12825,6461,87086,,1,2024-04-08 00:44:06.688099
12826,6656,65318,,1,2024-04-08 00:44:06.756403
12827,8244,23161,,5,2024-04-08 00:44:06.825144
12828,8569,84063,,3,2024-04-08 00:44:06.893571
12829,8288,87913,,2,2024-04-08 00:44:06.96196
12830,7918,70356,,4,2024-04-08 00:44:07.030164
12831,8827,18512,,4,2024-04-08 00:44:07.098483
12832,7323,6706,,1,2024-04-08 00:44:07.167086
12833,8144,87812,,1,2024-04-08 00:44:07.235312
12834,6932,82018,,5,2024-04-08 00:44:07.303432
12835,8291,41020,,4,2024-04-08 00:44:07.371621
12836,8030,80284,,3,2024-04-08 00:44:07.440022
12837,8466,34332,,4,2024-04-08 00:44:07.508383
12838,8919,71124,,5,2024-04-08 00:44:07.576931
12839,8883,82841,,3,2024-04-08 00:44:07.645935
12840,8513,85012,,3,2024-04-08 00:44:07.714301
12841,8639,81259,,2,2024-04-08 00:44:07.782827
12842,6562,32501,,2,2024-04-08 00:44:07.850943
12843,8981,26279,,5,2024-04-08 00:44:07.919361
12844,7402,26137,,4,2024-04-08 00:44:07.98765
12845,7784,31081,,5,2024-04-08 00:44:08.056075
12846,7681,44307,,3,2024-04-08 00:44:08.1246
12847,6635,27486,,3,2024-04-08 00:44:08.193163
12848,6609,44296,,3,2024-04-08 00:44:08.26168
12849,7269,13546,,3,2024-04-08 00:44:08.331642
12850,6813,18816,,5,2024-04-08 00:44:08.40034
12851,6546,12912,,3,2024-04-08 00:44:08.468736
12852,7915,67556,,1,2024-04-08 00:44:08.537136
12853,8768,46476,,3,2024-04-08 00:44:08.605509
12854,5779,35955,,4,2024-04-08 00:44:08.673943
12855,6591,71121,,5,2024-04-08 00:44:08.74244
12856,5778,38094,,3,2024-04-08 00:44:08.810626
12857,5958,59342,,4,2024-04-08 00:44:08.878845
12858,7596,56938,,3,2024-04-08 00:44:08.947267
12859,5651,21215,,4,2024-04-08 00:44:09.015578
12860,8642,86083,,1,2024-04-08 00:44:09.084455
12861,8682,10633,,1,2024-04-08 00:44:09.152975
12862,7237,41942,,1,2024-04-08 00:44:09.221331
12863,7753,37716,,1,2024-04-08 00:44:09.289676
12864,8777,19391,,1,2024-04-08 00:44:09.35807
12865,5772,46193,,5,2024-04-08 00:44:09.426148
12866,7577,35114,,1,2024-04-08 00:44:09.494354
12867,5695,19977,,4,2024-04-08 00:44:09.562522
12868,6967,15655,,5,2024-04-08 00:44:09.630872
12869,6202,87819,,5,2024-04-08 00:44:09.699414
12870,6655,17615,,5,2024-04-08 00:44:09.767459
12871,8321,87599,,1,2024-04-08 00:44:09.835518
12872,8846,56815,,1,2024-04-08 00:44:09.903571
12873,5664,70095,,2,2024-04-08 00:44:09.972119
12874,7680,2515,,1,2024-04-08 00:44:10.040289
12875,7536,43962,,2,2024-04-08 00:44:10.108643
12876,7414,41639,,5,2024-04-08 00:44:10.178549
12877,6572,71436,,3,2024-04-08 00:44:10.246798
12878,6910,73059,,3,2024-04-08 00:44:10.314526
12879,8492,32225,,5,2024-04-08 00:44:10.382668
12880,7888,86529,,3,2024-04-08 00:44:10.45114
12881,8035,4439,,4,2024-04-08 00:44:10.5195
12882,8337,3494,,4,2024-04-08 00:44:10.587702
12883,7894,41038,,4,2024-04-08 00:44:10.656121
12884,6463,48986,,2,2024-04-08 00:44:10.724334
12885,5889,89640,,5,2024-04-08 00:44:10.792412
12886,5880,3885,,4,2024-04-08 00:44:10.86086
12887,8910,35575,,4,2024-04-08 00:44:10.929242
12888,6067,13115,,5,2024-04-08 00:44:10.997372
12889,8680,41521,,1,2024-04-08 00:44:11.065744
12890,6904,20998,,5,2024-04-08 00:44:11.134311
12891,6227,34016,,4,2024-04-08 00:44:11.202693
12892,8324,70148,,1,2024-04-08 00:44:11.271229
12893,8401,78304,,2,2024-04-08 00:44:11.339245
12894,7526,14397,,1,2024-04-08 00:44:11.407546
12895,7319,13280,,1,2024-04-08 00:44:11.476007
12896,7656,46541,,5,2024-04-08 00:44:11.544178
12897,7738,8527,,3,2024-04-08 00:44:11.61211
12898,7279,33986,,1,2024-04-08 00:44:11.680226
12899,7197,66709,,4,2024-04-08 00:44:11.748555
12900,8766,47690,,4,2024-04-08 00:44:11.817681
12901,6670,75668,,1,2024-04-08 00:44:11.885824
12902,5913,75481,,3,2024-04-08 00:44:11.954043
12903,7518,81910,,5,2024-04-08 00:44:12.02245
12904,7729,4898,,4,2024-04-08 00:44:12.091448
12905,8538,82586,,4,2024-04-08 00:44:12.15979
12906,5941,50478,,3,2024-04-08 00:44:12.227905
12907,7546,26815,,4,2024-04-08 00:44:12.295902
12908,6836,82417,,2,2024-04-08 00:44:12.364132
12909,8272,16873,,2,2024-04-08 00:44:12.432257
12910,6132,53133,,1,2024-04-08 00:44:12.500769
12911,5968,84923,,1,2024-04-08 00:44:12.569166
12912,5793,44429,,1,2024-04-08 00:44:12.63732
12913,8532,49057,,1,2024-04-08 00:44:12.705323
12914,6906,35990,,1,2024-04-08 00:44:12.773467
12915,6130,53064,,3,2024-04-08 00:44:12.841566
12916,8341,81576,,5,2024-04-08 00:44:12.909817
12917,5929,79289,,1,2024-04-08 00:44:12.977579
12918,7143,609,,5,2024-04-08 00:44:13.045761
12919,7937,64214,,5,2024-04-08 00:44:13.113941
12920,5747,68269,,2,2024-04-08 00:44:13.182076
12921,7449,80968,,4,2024-04-08 00:44:13.250295
12922,6307,42269,,5,2024-04-08 00:44:13.318609
12923,5793,84215,,1,2024-04-08 00:44:13.386601
12924,8743,38082,,1,2024-04-08 00:44:13.454819
12925,6687,61870,,2,2024-04-08 00:44:13.523301
12926,7430,24363,,5,2024-04-08 00:44:13.591429
12927,6051,68063,,5,2024-04-08 00:44:13.659666
12928,5889,80762,,1,2024-04-08 00:44:13.727881
12929,7422,71546,,4,2024-04-08 00:44:13.79625
12930,8725,48507,,2,2024-04-08 00:44:13.864425
12931,5654,77540,,1,2024-04-08 00:44:13.934454
12932,6452,1960,,1,2024-04-08 00:44:14.002654
12933,5939,88691,,4,2024-04-08 00:44:14.070965
12934,6890,75999,,3,2024-04-08 00:44:14.139317
12935,7712,20852,,3,2024-04-08 00:44:14.207902
12936,8054,81511,,5,2024-04-08 00:44:14.276212
12937,8704,13724,,5,2024-04-08 00:44:14.344409
12938,8200,10120,,5,2024-04-08 00:44:14.412577
12939,7089,3466,,2,2024-04-08 00:44:14.480845
12940,6417,37267,,4,2024-04-08 00:44:14.548867
12941,6764,27250,,3,2024-04-08 00:44:14.616868
12942,6124,77153,,4,2024-04-08 00:44:14.684864
12943,6220,80828,,3,2024-04-08 00:44:14.753122
12944,6643,46128,,1,2024-04-08 00:44:14.821434
12945,5682,67240,,2,2024-04-08 00:44:14.889178
12946,8335,10909,,4,2024-04-08 00:44:14.957153
12947,6382,54274,,1,2024-04-08 00:44:15.025325
12948,5736,15205,,3,2024-04-08 00:44:15.09386
12949,6376,74533,,1,2024-04-08 00:44:15.162522
12950,6014,25171,,5,2024-04-08 00:44:15.230898
12951,8712,42648,,3,2024-04-08 00:44:15.299062
12952,7785,71561,,5,2024-04-08 00:44:15.366992
12953,6941,37289,,3,2024-04-08 00:44:15.434842
12954,5727,77459,,1,2024-04-08 00:44:15.502891
12955,6644,62855,,2,2024-04-08 00:44:15.570974
12956,8385,66031,,3,2024-04-08 00:44:15.639122
12957,7316,62373,,1,2024-04-08 00:44:15.707305
12958,8698,16378,,2,2024-04-08 00:44:15.777649
12959,8336,81314,,5,2024-04-08 00:44:15.845993
12960,7099,13499,,3,2024-04-08 00:44:15.914403
12961,8924,60677,,3,2024-04-08 00:44:15.982813
12962,6953,30702,,5,2024-04-08 00:44:16.051001
12963,7089,72379,,1,2024-04-08 00:44:16.119304
12964,6721,52234,,1,2024-04-08 00:44:16.187704
12965,7188,18957,,2,2024-04-08 00:44:16.256073
12966,7381,27146,,2,2024-04-08 00:44:16.324297
12967,6429,6586,,5,2024-04-08 00:44:16.392358
12968,6764,15868,,5,2024-04-08 00:44:16.460502
12969,6439,33185,,3,2024-04-08 00:44:16.528885
12970,6612,86276,,1,2024-04-08 00:44:16.597083
12971,8066,58269,,5,2024-04-08 00:44:16.665422
12972,6438,25285,,4,2024-04-08 00:44:16.733672
12973,6720,50328,,4,2024-04-08 00:44:16.801953
12974,6355,82102,,1,2024-04-08 00:44:16.870122
12975,6874,8870,,1,2024-04-08 00:44:16.938507
12976,6764,79290,,3,2024-04-08 00:44:17.006661
12977,7749,25329,,1,2024-04-08 00:44:17.074901
12978,7037,29019,,2,2024-04-08 00:44:17.143138
12979,7374,66154,,4,2024-04-08 00:44:17.210959
12980,8671,6176,,3,2024-04-08 00:44:17.27919
12981,8256,43826,,1,2024-04-08 00:44:17.347339
12982,8399,55281,,2,2024-04-08 00:44:17.415471
12983,7792,44543,,2,2024-04-08 00:44:17.483734
12984,7307,73590,,1,2024-04-08 00:44:17.552025
12985,6120,24349,,2,2024-04-08 00:44:17.620344
12986,7371,50082,,1,2024-04-08 00:44:17.689842
12987,6599,59587,,2,2024-04-08 00:44:17.758513
12988,7791,5313,,2,2024-04-08 00:44:17.826591
12989,5744,85814,,5,2024-04-08 00:44:17.894575
12990,6745,49076,,4,2024-04-08 00:44:17.963475
12991,7769,86571,,3,2024-04-08 00:44:18.034688
12992,8256,83112,,5,2024-04-08 00:44:18.103639
12993,6931,19962,,1,2024-04-08 00:44:18.172235
12994,8236,46408,,3,2024-04-08 00:44:18.240377
12995,7263,39802,,2,2024-04-08 00:44:18.30878
12996,7815,64806,,4,2024-04-08 00:44:18.376973
12997,7529,59684,,3,2024-04-08 00:44:18.445199
12998,8715,24792,,4,2024-04-08 00:44:18.513787
12999,7384,13424,,4,2024-04-08 00:44:18.581965
13000,6474,42368,,1,2024-04-08 00:44:18.649959
13001,7053,75310,,5,2024-04-08 00:44:18.718081
13002,6823,51806,,5,2024-04-08 00:44:18.786487
13003,7921,38620,,4,2024-04-08 00:44:18.854849
13004,6185,14483,,5,2024-04-08 00:44:18.923319
13005,8541,33089,,2,2024-04-08 00:44:18.991296
13006,6272,53724,,4,2024-04-08 00:44:19.059375
13007,7793,34858,,4,2024-04-08 00:44:19.127505
13008,7365,66612,,1,2024-04-08 00:44:19.195614
13009,8325,43890,,2,2024-04-08 00:44:19.263625
13010,7735,10626,,5,2024-04-08 00:44:19.331733
13011,8008,79235,,1,2024-04-08 00:44:19.399944
13012,8063,16929,,4,2024-04-08 00:44:19.468312
13013,5692,1827,,3,2024-04-08 00:44:19.538096
13014,5997,36309,,2,2024-04-08 00:44:19.606102
13015,7598,1838,,2,2024-04-08 00:44:19.674106
13016,6044,76674,,4,2024-04-08 00:44:19.742445
13017,8425,30128,,5,2024-04-08 00:44:19.810568
13018,8295,73586,,3,2024-04-08 00:44:19.885593
13019,8583,59767,,4,2024-04-08 00:44:19.95369
13020,8650,50583,,2,2024-04-08 00:44:20.022002
13021,5647,51450,,2,2024-04-08 00:44:20.091024
13022,8717,429,,4,2024-04-08 00:44:20.159138
104,8972,58516,4277,5,2017-11-22 03:53:23.0
105,7905,59794,542,2,2017-11-22 03:53:24.0
106,6295,86874,2706,2,2017-11-22 03:53:25.0
107,6665,56517,4821,1,2017-11-22 03:53:26.0
108,8851,23457,4612,3,2017-11-22 03:53:27.0
109,6713,26624,1705,1,2017-11-22 03:53:28.0
110,6860,8700,867,5,2017-11-22 03:53:29.0
111,6808,57569,4543,2,2017-11-22 03:53:30.0
112,8230,15972,3992,5,2017-11-22 03:53:31.0
113,6963,81525,3314,1,2017-11-22 03:53:32.0
114,8458,20992,4500,3,2017-11-22 03:53:33.0
115,6630,35148,808,1,2017-11-22 03:53:34.0
116,8254,35706,3109,5,2017-11-22 03:53:35.0
117,8682,8237,2348,4,2017-11-22 03:53:36.0
118,5988,63757,1060,1,2017-11-22 03:53:37.0
119,7200,51795,4159,5,2017-11-22 03:53:38.0
120,7719,23610,1636,2,2017-11-22 03:53:39.0
121,7488,79598,3500,1,2017-11-22 03:53:40.0
122,8851,85200,4612,4,2017-11-22 03:53:41.0
123,8399,71466,2521,2,2017-11-22 03:53:42.0
124,7414,36555,2368,4,2017-11-22 03:53:43.0
125,7235,9599,2940,1,2017-11-22 03:53:44.0
126,8867,43886,1358,3,2017-11-22 03:53:45.0
127,6664,68648,3995,4,2017-11-22 03:53:46.0
128,7232,18330,3797,1,2017-11-22 03:53:47.0
129,8587,83612,4444,5,2017-11-22 03:53:48.0
130,6675,62980,2210,4,2017-11-22 03:53:49.0
131,6345,43720,4844,4,2017-11-22 03:53:50.0
132,7696,10298,2753,3,2017-11-22 03:53:51.0
133,8961,46592,3819,4,2017-11-22 03:53:52.0
134,8317,59324,4412,5,2017-11-22 03:53:53.0
135,6578,54176,1177,4,2017-11-22 03:53:54.0
136,6862,88765,2248,1,2017-11-22 03:53:55.0
137,7671,20918,253,5,2017-11-22 03:53:56.0
138,6461,29666,1719,3,2017-11-22 03:53:57.0
139,8268,47354,1509,5,2017-11-22 03:53:58.0
140,7349,17061,3104,5,2017-11-22 03:53:59.0
141,8575,89346,2990,5,2017-11-22 03:54:00.0
142,5712,4188,3491,1,2017-11-22 03:54:01.0
143,6648,5344,2262,1,2017-11-22 03:54:02.0
144,8099,31630,4913,1,2017-11-22 03:54:03.0
145,6458,13199,1619,4,2017-11-22 03:54:04.0
146,7656,55488,4914,2,2017-11-22 03:54:05.0
147,7208,84435,1424,3,2017-11-22 03:54:06.0
148,7500,32778,2510,5,2017-11-22 03:54:07.0
149,8463,69405,4534,5,2017-11-22 03:54:08.0
150,6069,29024,360,1,2017-11-22 03:54:09.0
151,5932,2141,4604,5,2017-11-22 03:54:10.0
152,8066,33197,400,3,2017-11-22 03:54:11.0
153,7472,49459,4840,5,2017-11-22 03:54:12.0
154,6687,57133,450,2,2017-11-22 03:54:13.0
155,7523,64466,4101,2,2017-11-22 03:54:14.0
156,7956,70470,4240,2,2017-11-22 03:54:15.0
157,7219,11772,243,2,2017-11-22 03:54:16.0
158,8660,71715,4416,4,2017-11-22 03:54:17.0
159,7968,89501,913,5,2017-11-22 03:54:18.0
160,8164,64544,383,4,2017-11-22 03:54:19.0
161,5979,27180,498,2,2017-11-22 03:54:20.0
162,8537,37288,1618,5,2017-11-22 03:54:21.0
163,6343,54735,4999,1,2017-11-22 03:54:22.0
164,6821,50030,4364,5,2017-11-22 03:54:23.0
165,8444,12610,457,1,2017-11-22 03:54:24.0
166,8467,25397,4768,3,2017-11-22 03:54:25.0
167,7588,49676,4280,2,2017-11-22 03:54:26.0
168,7051,77831,1149,4,2017-11-22 03:54:27.0
169,7852,76253,3612,4,2017-11-22 03:54:28.0
170,7113,50338,379,3,2017-11-22 03:54:29.0
171,8899,9942,1823,2,2017-11-22 03:54:30.0
172,7009,51159,1270,4,2017-11-22 03:54:31.0
173,8628,1372,1896,5,2017-11-22 03:54:32.0
174,8766,15369,1661,3,2017-11-22 03:54:33.0
175,6510,33812,168,1,2017-11-22 03:54:34.0
176,7712,16601,4859,1,2017-11-22 03:54:35.0
177,7598,12634,2283,2,2017-11-22 03:54:36.0
178,8136,61097,2242,1,2017-11-22 03:54:37.0
179,6312,31940,4729,3,2017-11-22 03:54:38.0
180,8002,41742,2593,2,2017-11-22 03:54:39.0
181,8133,50234,129,5,2017-11-22 03:54:40.0
182,6697,75062,754,1,2017-11-22 03:54:41.0
183,7591,32913,1021,2,2017-11-22 03:54:42.0
184,6969,80845,4436,2,2017-11-22 03:54:43.0
185,7584,19301,190,5,2017-11-22 03:54:44.0
186,6436,40583,3024,5,2017-11-22 03:54:45.0
187,6948,16968,4924,2,2017-11-22 03:54:46.0
188,6722,88608,3003,4,2017-11-22 03:54:47.0
189,7030,57923,4790,5,2017-11-22 03:54:48.0
190,6531,39558,3060,5,2017-11-22 03:54:49.0
191,7430,6229,447,1,2017-11-22 03:54:50.0
192,6568,666,3932,1,2017-11-22 03:54:51.0
193,6020,11797,3937,3,2017-11-22 03:54:52.0
194,6978,79414,2452,2,2017-11-22 03:54:53.0
195,8587,19145,4444,5,2017-11-22 03:54:54.0
196,7252,40427,116,1,2017-11-22 03:54:55.0
197,7393,84270,3708,5,2017-11-22 03:54:56.0
198,8665,17942,1945,5,2017-11-22 03:54:57.0
199,6524,58211,1240,2,2017-11-22 03:54:58.0
200,8099,33518,4913,3,2017-11-22 03:54:59.0
201,8414,59396,2706,2,2017-11-22 03:55:00.0
202,6046,24709,1978,4,2017-11-22 03:55:01.0
203,8004,75614,4178,4,2017-11-22 03:55:02.0
204,6902,85459,255,5,2017-11-22 03:55:03.0
205,8003,7962,2909,3,2017-11-22 03:55:04.0
206,6008,74157,927,5,2017-11-22 03:55:05.0
207,8419,10251,3084,3,2017-11-22 03:55:06.0
208,7581,70067,2249,3,2017-11-22 03:55:07.0
209,7097,5617,2433,2,2017-11-22 03:55:08.0
210,6029,22970,4323,1,2017-11-22 03:55:09.0
211,6963,36959,3314,4,2017-11-22 03:55:10.0
212,8646,72691,1439,3,2017-11-22 03:55:11.0
213,5765,44348,2056,5,2017-11-22 03:55:12.0
214,6693,43551,3204,4,2017-11-22 03:55:13.0
215,7452,22007,4605,5,2017-11-22 03:55:14.0
216,7269,36555,4304,4,2017-11-22 03:55:15.0
217,7080,3990,2762,2,2017-11-22 03:55:16.0
218,7384,84132,3953,3,2017-11-22 03:55:17.0
219,6161,10443,4505,3,2017-11-22 03:55:18.0
220,7913,34887,148,3,2017-11-22 03:55:19.0
221,5964,1176,918,5,2017-11-22 03:55:20.0
222,8532,55139,2239,5,2017-11-22 03:55:21.0
223,8458,70551,4500,3,2017-11-22 03:55:22.0
224,6314,2594,4596,1,2017-11-22 03:55:23.0
225,7219,76805,243,4,2017-11-22 03:55:24.0
226,8529,54770,4193,4,2017-11-22 03:55:25.0
227,8188,6049,2587,1,2017-11-22 03:55:26.0
228,6158,982,2319,4,2017-11-22 03:55:27.0
229,7117,50670,568,5,2017-11-22 03:55:28.0
230,8841,67191,1212,4,2017-11-22 03:55:29.0
231,8016,50690,1535,2,2017-11-22 03:55:30.0
232,7820,41455,1807,1,2017-11-22 03:55:31.0
233,8733,15975,109,3,2017-11-22 03:55:32.0
234,5840,75225,1814,2,2017-11-22 03:55:33.0
235,8968,3617,3766,3,2017-11-22 03:55:34.0
236,6510,72435,168,5,2017-11-22 03:55:35.0
237,7464,13248,991,4,2017-11-22 03:55:36.0
238,7556,3443,2083,1,2017-11-22 03:55:37.0
239,5859,42712,4324,3,2017-11-22 03:55:38.0
240,8790,49464,643,2,2017-11-22 03:55:39.0
241,7249,32581,1221,5,2017-11-22 03:55:40.0
242,8786,60566,4186,4,2017-11-22 03:55:41.0
243,7323,79862,1657,1,2017-11-22 03:55:42.0
244,6732,30302,4447,5,2017-11-22 03:55:43.0
245,7851,28570,1687,1,2017-11-22 03:55:44.0
246,6758,75182,2827,3,2017-11-22 03:55:45.0
247,8098,68063,1200,4,2017-11-22 03:55:46.0
248,7875,21151,3267,3,2017-11-22 03:55:47.0
249,8947,28878,1817,2,2017-11-22 03:55:48.0
250,7053,4502,563,4,2017-11-22 03:55:49.0
251,5799,34108,4624,4,2017-11-22 03:55:50.0
252,7237,33307,2151,5,2017-11-22 03:55:51.0
253,5957,16471,4663,3,2017-11-22 03:55:52.0
254,8750,76485,712,2,2017-11-22 03:55:53.0
255,8677,247,252,3,2017-11-22 03:55:54.0
256,7841,69401,4545,4,2017-11-22 03:55:55.0
257,6665,37102,4821,3,2017-11-22 03:55:56.0
258,5758,9175,326,5,2017-11-22 03:55:57.0
259,7374,89194,3492,1,2017-11-22 03:55:58.0
260,8913,48238,4189,5,2017-11-22 03:55:59.0
261,7390,84111,3193,1,2017-11-22 03:56:00.0
262,8605,2959,2233,2,2017-11-22 03:56:01.0
263,7131,2023,1400,5,2017-11-22 03:56:02.0
264,7415,63973,814,2,2017-11-22 03:56:03.0
265,6907,34907,3020,4,2017-11-22 03:56:04.0
266,6363,70848,3671,3,2017-11-22 03:56:05.0
267,5997,39909,2555,1,2017-11-22 03:56:06.0
268,8360,66480,1353,3,2017-11-22 03:56:07.0
269,8343,15382,1100,5,2017-11-22 03:56:08.0
270,8718,28858,1821,4,2017-11-22 03:56:09.0
271,6387,82800,3975,2,2017-11-22 03:56:10.0
272,8578,75377,2926,3,2017-11-22 03:56:11.0
273,6727,50716,4579,2,2017-11-22 03:56:12.0
274,7265,81531,579,1,2017-11-22 03:56:13.0
275,5670,34560,2504,1,2017-11-22 03:56:14.0
276,7206,71284,4486,1,2017-11-22 03:56:15.0
277,8988,53867,2606,4,2017-11-22 03:56:16.0
278,7990,70827,3360,3,2017-11-22 03:56:17.0
279,5623,46497,804,2,2017-11-22 03:56:18.0
280,8484,8603,4634,2,2017-11-22 03:56:19.0
281,7794,48959,2716,4,2017-11-22 03:56:20.0
282,8614,71827,3622,3,2017-11-22 03:56:21.0
283,6552,81656,4382,3,2017-11-22 03:56:22.0
284,6368,31860,1036,1,2017-11-22 03:56:23.0
285,8037,12609,1704,5,2017-11-22 03:56:24.0
286,7790,57923,2075,1,2017-11-22 03:56:25.0
287,8431,9300,4232,4,2017-11-22 03:56:26.0
288,8632,62904,2432,1,2017-11-22 03:56:27.0
289,6117,46575,189,5,2017-11-22 03:56:28.0
290,8930,55670,4329,2,2017-11-22 03:56:29.0
291,6625,32062,4920,4,2017-11-22 03:56:30.0
292,8818,26865,1065,5,2017-11-22 03:56:31.0
293,6732,6459,4447,2,2017-11-22 03:56:32.0
294,8145,64001,4860,1,2017-11-22 03:56:33.0
295,6670,72987,3755,3,2017-11-22 03:56:34.0
296,6510,64763,168,4,2017-11-22 03:56:35.0
297,8570,45546,2957,5,2017-11-22 03:56:36.0
298,8810,42692,1377,4,2017-11-22 03:56:37.0
299,6922,41511,3487,5,2017-11-22 03:56:38.0
300,6475,64674,776,3,2017-11-22 03:56:39.0
301,8485,6030,1769,1,2017-11-22 03:56:40.0
302,8727,15856,1902,2,2017-11-22 03:56:41.0
303,7706,51080,1467,5,2017-11-22 03:56:42.0
304,7441,19656,4427,1,2017-11-22 03:56:43.0
305,8303,31536,4297,2,2017-11-22 03:56:44.0
306,5822,61397,4211,5,2017-11-22 03:56:45.0
307,8838,64577,4229,4,2017-11-22 03:56:46.0
308,7077,68393,1792,5,2017-11-22 03:56:47.0
309,8196,38402,4389,2,2017-11-22 03:56:48.0
310,6513,89184,3493,2,2017-11-22 03:56:49.0
311,8727,71881,1902,4,2017-11-22 03:56:50.0
312,7843,62057,1056,5,2017-11-22 03:56:51.0
313,8023,45301,3335,3,2017-11-22 03:56:52.0
314,8681,7991,4488,4,2017-11-22 03:56:53.0
315,8251,26365,3772,3,2017-11-22 03:56:54.0
316,6770,31213,1226,4,2017-11-22 03:56:55.0
317,7313,75154,1059,5,2017-11-22 03:56:56.0
318,7006,28924,3877,4,2017-11-22 03:56:57.0
319,6655,53573,584,3,2017-11-22 03:56:58.0
320,7232,44360,3797,1,2017-11-22 03:56:59.0
321,8172,10471,1608,3,2017-11-22 03:57:00.0
322,7505,2712,3577,3,2017-11-22 03:57:01.0
323,5705,30327,2192,5,2017-11-22 03:57:02.0
324,5674,84667,1349,2,2017-11-22 03:57:03.0
325,6985,11834,2823,3,2017-11-22 03:57:04.0
326,6366,72004,765,3,2017-11-22 03:57:05.0
327,6306,79957,938,3,2017-11-22 03:57:06.0
328,7530,5273,146,5,2017-11-22 03:57:07.0
329,8053,26779,4684,3,2017-11-22 03:57:08.0
330,8153,12366,215,5,2017-11-22 03:57:09.0
331,6832,43665,1703,1,2017-11-22 03:57:10.0
332,7967,46017,1354,3,2017-11-22 03:57:11.0
333,5973,9344,1216,3,2017-11-22 03:57:12.0
334,8404,5419,1610,2,2017-11-22 03:57:13.0
335,7097,77398,2433,1,2017-11-22 03:57:14.0
336,6008,782,927,1,2017-11-22 03:57:15.0
337,6459,47294,4730,2,2017-11-22 03:57:16.0
338,7355,65768,125,2,2017-11-22 03:57:17.0
339,8768,19248,4420,4,2017-11-22 03:57:18.0
340,8479,45339,3018,5,2017-11-22 03:57:19.0
341,6698,49608,156,5,2017-11-22 03:57:20.0
342,7912,34774,2670,5,2017-11-22 03:57:21.0
343,8153,11117,215,2,2017-11-22 03:57:22.0
344,6489,15093,3698,5,2017-11-22 03:57:23.0
345,6847,55175,1821,4,2017-11-22 03:57:24.0
346,8469,25596,4288,1,2017-11-22 03:57:25.0
347,7278,61142,3705,1,2017-11-22 03:57:26.0
348,8031,38608,1480,2,2017-11-22 03:57:27.0
